Position,album,artist
1,19 & Dangerous,Ayra Starr
2,UY Scuti,Olamide
3,High Tension 2.0,Dangbana Republik & Bella Shmurda
4,APOLLO,Fireboy DML
5,WONDALAND,Teni
6,High Tension EP,Bella Shmurda
7,Before We Fall Asleep,Johnny Drille
8,Carpe Diem,Olamide
9,Somewhere Between Beauty & Magic,Joeboy
10,What Have We Done,Omah Lay
11,Nothing To Prove,Victor AD
12,Twice As Tall,Burna Boy
13,Eclipse,Troniq Music & Oxlade
14,THE GOAT,Polo G
15,Zero Panic,Balloranking
16,Rema Compilation,Rema
17,"Laughter, Tears & Goosebumps",Fireboy DML
18,A True Champion,Rexxie
19,Please Excuse Me for Being Antisocial,Roddy Ricch
20,NEW ERA,Kiss Daniel
21,LIGHT (The EP),MohBad
22,Get Layd,Omah Lay
23,High Off Life,Future
24,King Of Love,Kizz Daniel
25,"Kpos Lifestyle, Vol. 1",Ajebo Hustlers
26,Rum & Boogie,Peruzzi
27,Afro Pop Vol. 1,Adekunle Gold
28,Man Of Galilee,Judikay
29,No Pressure,Sarkodie
30,Chrome Eccentric Ep,Zinoleesky
31,Sex Over Love,Blaqbonez
32,Gratitude,Timaya
33,Shottaz 4Eva (Deluxe),MO3
34,Simisola,Simi
35,All That Matters,Ayanfe
36,Superstar,Wizkid
37,Welcome to O'Block,King Von
38,LV N ATTN,Lojay & Sarz
39,The Golden Boy,KiDi
40,Boo of the Booless,Chiké
41,Love & Light,Joeboy
42,I'll Say It For You,Dax
43,Razor,Cheque
44,For Broken Ears,Tems
45,Top,YoungBoy Never Broke Again
46,Life of Betrayal 2x,Yungeen Ace
47,The Cross: My Gaze,Mercy Chinwo
48,TOP PRIZE,ALKALINE
49,Twelve A.M,Crayon
50,Cultural Praise,Kcee & Okwesili Eze Group
51,Boyfriend,CKay
52,Simisola (Deluxe),Simi
53,Water & Garri,Tiwa Savage
54,Off The Yak,Young M.A
55,Hot Pink,Doja Cat
56,Soundgod Fest Vol.1,Runtown
57,TattleTales,6ix9ine
58,Shottaz 4Eva,MO3
59,All or Nothing,Rotimi
60,Bad Commando,Rema
61,The Message,Minister GUC
62,SATISFIED,Mercy Chinwo
63,Rudykillus,Rudeboy
64,Shopla,Jaido P
65,Three,Patoranking
66,Culture,Migos
67,Shiesty Season,Pooh Shiesty
68,Omo Charlie Champagne Vol1,Simi
69,Hakuna Matata,Dotman
70,Lil Durk Presents: Loyal Bros,Only The Family
71,7,Lil Nas X
72,New Season,Chidinma
73,OXYGENE,Oxlade
74,SAVAGE MODE II,21 Savage & Metro Boomin
75,Dead roses  chronicles2,Corizo
76,Twice As Tall,Burna Boy
77,Queendoncom,Yemi Alade
78,Deal with It,Phyno
79,Herstory in the Making,Young M.A
80,Chulo Vibes,Timaya
81,...Shall We Begin...,Laycon
82,Know You,Ladipoe
83,What Have We Done,Omah Lay
84,Billionaire,Teni
85,Haitian Boy Kodak,Kodak Black
86,Moon Boy,Yung Bleu
87,Hoodie SZN,A Boogie Wit Da Hoodie
88,Happy Birthday Kodak,Kodak Black
89,So Much Fun,Young Thug
90,Just A Matter of Slime,YNW Melly
91,Jackboy 2,Jackboy
92,I Love Girls With Trobul,Sarz X WurlD
93,Nobody: The Extended Playlist (Worldwide Remixes),DJ Neptune
94,TIME,Yaw Tog
95,Realms,Wande Coal
96,LOL (Lord of Lamba),Naira Marley
97,Viral Infection 1.0,Ayanfe Viral
98,The Prince I Became,Ric Hassani
99,On God II,Big Yavo
100,Pluto x Baby Pluto,Future & Lil Uzi Vert
101,Wild West,Central Cee
102,Alagbe,Qdot
103,Something Else,Mr Eazi
104,L.O.V.E. (Deluxe),Luh Kel
105,The Beauty of Becoming,Rotimi
106,Euphoria,PsychoYP
107,Rema Freestyle EP,Rema
108,Trap Symphony EP,Roddy Ricch
109,SoundGod Fest Reloaded,Runtown
110,Roots,NSG
111,Pluto x Baby Pluto (Deluxe),Future & Lil Uzi Vert
112,TOP MEMBA,Kida Kudz
113,Dark Times,Victony
114,L.O.V.E.,Luh Kel
115,My Letter To You Riddim,Various Artists
116,Good News,Megan Thee Stallion
117,S.C.A.M,G4 Boyz
118,T R A P S O U L (Deluxe),Bryson Tiller
119,The Backend Child,NoCap
120,The Prodigal,Mr. P
121,Nobody Safe,Rich The Kid & YoungBoy Never Broke Again
122,Slime Language 2 (Deluxe),"Young Stoner Life, Young Thug & Gunna"
123,Greatest Lord,SINACH
124,Jackboy,Jackboy
125,Redemption song,Corizo
126,Itheep,Moelogo
127,Masta Groove,Masterkraft
128,Type Beats| Rap|Afro-Pop|RnB|Trap/HipHop|Trapsoul 2020 instrumentals,Ryzy.A  Beats
129,Afrodisíaco,Rauw Alejandro
130,Lost Child,NUSKI2SQUAD
131,PINK PLANET,Pink Sweat$
132,Slime Language 2,"Young Stoner Life, Young Thug & Gunna"
133,RESTLESS II,Simi
134,Yabasi,Basketmouth
135,Dum and Dummer 2,Young Dolph & Key Glock
136,The Palmwine Express,Show Dem Camp
137,The Idea Of Her,Ali Gatie
138,Off The Record,Reekado Banks
139,A Boy From Tandale,Diamond Platnumz
140,Amazing Grace,MEDIKAL
141,Anloga Junction,Stonebwoy
142,Mixed Emotions,Luh Kel
143,ZaZa Vibes,L.A.X
144,The Mayor of Lagos,Mayorkun
145,PTSD,G Herbo
146,Solid Focus Riddim,"Popcaan, Zamunda, Furnace"
147,Levon James,King Von
148,PERFECT PICTURE,Dremo
149,Trench Baby (Deluxe Edition),Lil Zay Osama
150,Live From Nkrumah From Vol II: Home Run,Kwesi Arthur
151,"Scorpion, Vol. 2",Jizzle
152,Seed,Gyakie
153,PAPER ROUTE iLLUMINATi,Young Dolph & Paper Route EMPIRE
154,!,Trippie Redd
155,We All Shine,YNW Melly
156,Trench Baby,Lil Zay Osama
157,High Supremacy Riddim,"Various Artiste (Tommy Lee Sparta, Teejay, Jahvinci, Shatta Wale & More)"
158,Clone Wars Vol. 5 - The Algorhythm,Show Dem Camp
159,YOU,Ali Gatie
160,Eternal Atake (Deluxe) - LUV vs. The World 2,Lil Uzi Vert
161,Only The Generals Part II,Kevin Gates
162,Trap Symphony EP,Burna Boy
163,African Queen,Makhadzi
164,CITIZEN OF THE WORLD,King Perryy
165,Ecstasy,Lil Kesh
166,Rora,Reekado Banks
167,WUNNA,Gunna
168,Future Hndrxx Presents: The WIZRD,Future
169,Honorable,Hotkid
170,The Prodigy,Skillibeng
171,"Grandson, Vol. 1",King Von
172,Kut Da Fan On,HOTBOII
173,Aje (The Mixtape),Jaywon
174,Drip Or Drown 2,Gunna
175,Living In History,Jackboy
176,Billionaire Sheikh Riddim,"Teejay, Shatta Wale, Beenie Man, Demarco & More"
177,One In A Million,Aaliyah
